Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
5676,CA-2015-135993,28/05/2015,02/06/2015,stanDARd cLASS,pj-18835,pAtrIcK jONeS,CORpORATe,UNItED STaTES,SEaTTLE,WashingtOn,98115.0,weSt,Tec-ph-10001552,TecHNOloGY,PHOnEs,i nEEd's 3d hellO kiTTy hybrid siliCoNE cASE cOvER FOR HTc oNE X 4g WITh 3d HellO KIttY StyLuS PEN gREEn/PinK, 57.408 
5677,ca-2015-135993,28/05/2015,02/06/2015,standArD clASs,pj-18835,PaTriCk jOnEs,cOrPOraTE,unIted StATEs,seATTLE,WAShiNGToN,98115.0,weST,tEC-Ac-10004877,tecHnoloGy,ACCESSoRiEs,IMation 30456 uSb FLASh DRiVE 8Gb,27.6
5678,ca-2015-126802,29/12/2015,05/01/2016,staNDarD CLaSS,ZC-21910,zUSchUSS CarRolL,CONsUmEr,UNIted staTEs,ChIcaGO,IlLINOIS,60610.0,CeNtral,FuR-FU-10000193,furnItUre,FURNishIngS,TeneX cHaIrmAtS fOR USe WItH hard FloORs,38.976
5679,CA-2017-143924,28/07/2017,03/08/2017,sTANdard CLaSs,SC-20680,StevE CaRrolL,hOme oFFiCE,unIted sTAtEs,hollanD,mIchigaN,49423.0,CentRaL,OFf-fA-10000735,ofFICe SUpPLIeS,fasTENERs,Staples,20.44
5680,ca-2017-143924,28/07/2017,03/08/2017,sTANDard claSS,sc-20680,sTEVE carRoll,hOme OfFIce,unIted sTaTES,hollAnD,mIcHigaN,49423.0,Central,OFf-pa-10002120,offICE suPpLiEs,papER,xerOX 1889, 109.92 
5681,ca-2017-141551,24/09/2017,30/09/2017,STANdard Class,BP-11230,bENJAmiN pAtTeRSOn,conSumeR,UNIted STaTeS,BRoKEn ARrOw,OKLAhoma,74012.0,CEntraL,OFf-bI-10001249,oFFICE SuPpLiES,biNdErS,avERy heavY-DuTy eZD vIeW bindeR witH LOCKIng rINGs,6.38
5682,ca-2017-141551,24/09/2017,30/09/2017,sTANDARD cLaSs,BP-11230,BEnJaMIN paTtERSOn,Consumer,uNiTeD stateS,broken arrOw,OKLAHoMa,74012.0,ceNTrAl,oFf-pA-10001569,oFFice suPpliEs,paPEr,xEROX 232, 6.48 
5683,CA-2015-164315,02/04/2015,08/04/2015,sTandArD ClaSs,rD-19585,rob doWd,coNsuMEr,unIted StATeS,ATHENs,georGia,30605.0,sOUTh,Off-PA-10004248,offIcE SUpPlieS,PAPEr,xeRox 1990, 15.84 
5684,CA-2015-164315,02/04/2015,08/04/2015,sTANDarD CLass,Rd-19585,Rob dOWd,cOnsUMER,UNiteD stAtES,AtHenS,geORGia,30605.0,sOUTH,Tec-ph-10001128,tEchNOLogY,pHONEs,moTorola drOID MAxX, 1049.93 
5685,ca-2015-164315,02/04/2015,08/04/2015,sTanDArd claSS,Rd-19585,ROB Dowd,consUmER,UNiTED StaTes,aTHEns,gEorGiA,30605.0,SoUTh,OFf-ap-10003842,OffICe SUPpLiEs,AppLiANceS,EuRO-PRo SHARK TUrbO vACUUm, 154.9 
5686,Ca-2016-131072,05/11/2016,05/11/2016,saME daY,kL-16645,ken LOnsdALE,CONSUMer,UNItEd STaTES,SeaTTle,WaShInGtON,98105.0,wEst,OfF-Bi-10002794,OFficE supPLIEs,BiNDERs,"AverY TRaPeZoid Ring BINdEr, 3"" cAPacIty, bLAck, 1040 SHEeTs",98.352
5687,cA-2015-131541,28/07/2015,28/07/2015,SaMe dAy,ck-12205,chLOrIS KasteNsMIDt,cOnsuMeR,UnITed sTaTES,ApopKa,flORIDa,32712.0,SoUtH,ofF-fA-10000621,OfFIce SuPPlIeS,fASTeNErS,"oiC CoLOReD binDER CLIPs, aSSORtED Sizes", 14.32 
5688,ca-2015-131541,28/07/2015,28/07/2015,SAME DAy,CK-12205,cHloRis KasteNsMidt,COnsumeR,uNiTed StAtEs,aPoPka,FLoridA,32712.0,SOuTh,fuR-Fu-10003623,FUrNiTuRE,FuRnisHinGS,"dATaPRODUcts aMpli MagNIfiER tASk lamP, BlaCK,", 129.888 
5689,CA-2015-131541,28/07/2015,28/07/2015,SAme Day,cK-12205,chLoRIs kasTensMIDT,cOnSUMEr,uNitEd sTAtEs,aPoPKA,fLoRiDA,32712.0,soUTH,oFf-EN-10000781,oFfICe suppLieS,eNveLopEs,"#10- 4 1/8"" X 9 1/2"" recycLed eNVEloPES",48.944
5690,CA-2016-119550,26/12/2016,31/12/2016,sTandard ClASs,rB-19705,ROgER bARCIo,hoMe oFFiCE,unITED sTAtEs,HoUsTOn,TEXas,77070.0,centRAL,fUR-CH-10002044,FUrnituRe,chaIrs,"oFFIce stAr - coNtempOraRy tasK swIveL cHAIR wITH 2-WAy AdjUSTabLE aRmS, PLUm",275.058
5691,Us-2016-138093,10/12/2016,16/12/2016,stANDaRd cLass,KM-16225,KAlycA MEaDe,CoRpoRaTE,UNiTEd StAtEs,baLtimORE,mArylANd,21215.0,easT,OfF-ar-10000817,OfficE suPPlieS,arT,mAncO Dry-lIgHTEr ERaSaBLE hiGhLIGHtEr, 27.36 
5692,us-2016-138093,10/12/2016,16/12/2016,stANDarD class,Km-16225,kaLyCa MeADE,coRpoRaTE,UniTeD StaTes,balTIMorE,MARylanD,21215.0,EAst,off-PA-10001509,oFfICe sUPpLIes,Paper,"rECycLEd DEsK SavEr liNe ""WhIle You WeRe oUT"" BOOK, 5 1/2"" X 4""",44.75
5693,uS-2016-138093,10/12/2016,16/12/2016,sTANdArd ClAss,km-16225,kaLycA mEAde,coRpOrAte,UnitEd STATes,BalTIMorE,MArYland,21215.0,easT,TEc-Ph-10004667,teCHnology,phOnes,cIsCo 8x8 inc. 6753i IP BUSiNEsS PhOne SySteM, 134.99 
5694,us-2016-138093,10/12/2016,16/12/2016,STANdARd ClASS,km-16225,kalYCa meaDE,CorpoRATE,UnitED sTaTEs,BALtiMORe,mARyLAnD,21215.0,EAST,oFF-Pa-10000143,OFFICe SUPPliEs,PaPeR,asTroPaRchE FInE BusinEss pApEr, 26.4 
5695,Us-2016-138093,10/12/2016,16/12/2016,sTANdARd clASS,kM-16225,kalYCa mEade,CoRpORAtE,unITeD STAtEs,balTiMoRe,mArYland,21215.0,EAst,fUR-Ch-10000785,FUrnItUre,ChAirS,gLoBAl ERGONOMIc MaNAgErS cHaIr, 542.94 
5696,ca-2017-126165,05/05/2017,07/05/2017,secOND cLAsS,ah-10465,aMy HunT,cONSuMeR,uNiTED sTaTES,SAn frANciSco,CAlifoRNiA,94109.0,west,fuR-TA-10001676,fuRnitURe,tabLES,hoN 61000 SErIES InteRActive Training TABLeS,71.088
5697,cA-2018-126123,14/10/2018,18/10/2018,StANdARd CLAss,Ag-10765,AntHoNy GaRVERIcK,HOMe offiCE,UNitED StATES,ChIcagO,iLLInOis,60623.0,ceNtRAL,oFf-bI-10000309,officE SuPplieS,biNDERS,"Gbc Twin loOP wIre Binding ElemEnTs, 9/16"" SPINE, blaCk",27.396
5698,cA-2018-126123,14/10/2018,18/10/2018,StaNDARD CLAsS,AG-10765,aNthOnY GaRVeRiCk,HoME oFFiCE,UNIted sTATes,cHIcaGo,IlLiNOIS,60623.0,cENTraL,oFf-BI-10004224,oFfiCE SuPPLieS,bindeRS,CataLOG BINdErS wIth exPANDING PoSTs, 13.456 
5699,ca-2017-143441,05/11/2017,05/11/2017,same DAy,eb-14170,eVAn BAILLiET,coNsumeR,UnIted stateS,lArEDo,tExas,78041.0,cENtraL,off-LA-10002312,office SUppLieS,labEls,aVERy 490,11.84
5700,CA-2018-148320,03/11/2018,08/11/2018,staNDArd clAsS,Pg-18895,PAuL gOnZalEZ,CoNSUmeR,UNITED StaTES,SaN FRAnCiScO,caliFoRNIA,94109.0,wEst,off-pA-10003022,OffIcE SupPlIEs,pAPEr,xErox 1992, 35.88 
5701,Ca-2017-125661,24/11/2017,26/11/2017,firSt ClASS,Ca-12055,caTHy aRmsTROng,hOMe OFfICe,UNITed sTaTES,ClEvElANd,OHIo,44105.0,EAsT,off-En-10001532,OFfice SuPplieS,envELoPES,broWn kRAft REcyclEd enVEloPEs,40.752
5702,CA-2017-125661,24/11/2017,26/11/2017,fIRSt CLasS,CA-12055,CatHY armSTrOnG,hOMe oFFicE,uNited States,cleVeLaNd,Ohio,44105.0,EAsT,teC-ac-10004855,tEcHnoLOGy,accessOrIES,V7 USB nuMErIc KEypaD, 139.96 
5703,us-2015-123519,14/12/2015,21/12/2015,STanDArd ClASs,sS-20875,suNG ShAriARI,conSuMer,UnIteD stAtes,MaRIoN,OhIo,43302.0,eAsT,oFf-ar-10003829,OFficE sUpPlIES,arT,nEWEll 35,2.624
5704,US-2015-123519,14/12/2015,21/12/2015,StandaRD ClaSs,ss-20875,sUNG ShaRiArI,COnsuMER,UNiTEd sTAteS,mARion,ohiO,43302.0,eaST,Fur-Ta-10002645,FurNITure,taBLes,HOn rECtanGuLaR cOnFeRENce tAbLeS, 136.53 
5705,uS-2015-123519,14/12/2015,21/12/2015,sTanDARd ClAsS,sS-20875,SUNg sHArIARi,cOnSumEr,UNiTeD STATES,maRION,ohiO,43302.0,EAST,tEC-ac-10003033,tecHnoLOgY,ACceSSORies,plAntrONICS cs510 - oveR-ThE-HEaD MONaurAL WIrEless HeadSEt System,263.96
5706,Ca-2015-155593,03/11/2015,08/11/2015,sTaNdard CLaSs,RP-19390,ReSI PöLKiNG,consumEr,uniTED staTeS,FairFiElD,conNEctIcuT,6824.0,eaSt,Off-sU-10002522,ofFIcE SUPplies,sUPPlIeS,AcME kLEEn EARTH OfFiCe shEARs, 11.64 
5707,Ca-2018-136000,22/09/2018,25/09/2018,SECONd ClasS,sc-20440,ShAun CHAnce,corPOrAte,unitED sTateS,new yorK ciTY,NeW yoRK,10009.0,eASt,OFF-bi-10004828,oFFICE SuPpLIEs,bINdERS,gbC pOLY DESIGNEr BINdIng COVeRS, 40.176 
5708,Us-2016-160857,08/05/2016,15/05/2016,STANDarD cLASS,nW-18400,naTAlIe wEBBeR,cOnsUMER,UNiTEd sTatEs,New yorK cITY,neW yoRK,10024.0,East,FUR-FU-10001095,FUrnITURe,FURnIShINgS,dax black CHERRY woOd-toNE pOSTer FraME, 79.44 
5709,Us-2016-160857,08/05/2016,15/05/2016,STanDaRD cLASS,NW-18400,NaTALie WeBBEr,cONsUmEr,unitED StATeS,NEW YOrK cIty,nEW YORk,10024.0,eAst,oFf-SU-10000157,office SUPPLIEs,SUpplIES,COmPaCT autOMaTiC ELecTric lEtteR OPener,357.93
5710,uS-2016-160857,08/05/2016,15/05/2016,stanDaRd cLASs,nw-18400,nAtALIe WeBBeR,coNSumEr,uNiTeD sTaTES,nEW york CitY,New yoRk,10024.0,eaST,FUr-Ch-10002647,FurNitURe,chAIRs,"siTuATIonS coNtoured foLDiNG ChaiRs, 4/Set", 127.764 
5711,uS-2016-160857,08/05/2016,15/05/2016,STAnDArd cLAsS,NW-18400,nAtALie WEBBeR,conSuMer,unITed stAtES,neW York CITy,New yORk,10024.0,eAsT,TEc-CO-10004115,TeCHnOlogY,copiErs,sharP aL-1530cs DIgiTaL cOpIEr,2799.944
5712,US-2016-160857,08/05/2016,15/05/2016,sTandARd Class,nW-18400,nAtAlIE WeBbER,CONsuMeR,UNIteD sTates,nEw yOrK CiTY,NEw YORk,10024.0,eAST,oFF-PA-10003363,OFFiCE SuPpliES,PApeR,XeroX 204, 19.44 
5713,Ca-2018-115805,31/07/2018,31/07/2018,Same dAY,kW-16435,kATRiNA WIlLMan,ConsUMer,UniteD sTAtES,CHIcAgO,ILLinois,60653.0,cenTRaL,teC-pH-10003092,technoLoGY,pHOneS,mOtOroLA L804, 36.792 
5714,us-2015-143707,01/03/2015,05/03/2015,stANDArd CLaSs,hR-14770,HAllIE reDMOND,hoMe OFfIce,UnITed STatEs,NEW yorK CITy,New YorK,10035.0,EaST,TEc-pH-10003655,tEChnOLOGy,phOneS,sanNYSis cuTE oWl design sOFt skin cASE COveR for SaMSUNG gALaXY S4, 5.94 
5715,CA-2018-116939,25/09/2018,29/09/2018,stANDaRd clasS,Ag-10900,ARtHur gAInER,CONsumEr,UNITeD sTATeS,rICHMoND,VIRGINIa,23223.0,SOuth,oFf-ST-10001476,offIcE sUpPlIES,STOrAGe,STEEl pErsOnaL fILINg/POsTInG TOtE,177.55
5716,ca-2016-124107,09/10/2016,12/10/2016,SECONd cLass,Bm-11650,BRIAn MOsS,CorpoRatE,unITed stAtes,Ann ArbOR,micHIgAn,48104.0,CeNtrAl,TEc-AC-10002049,TEchNOLogy,aCCesSOriES,loGitEch G19 PROgRammABle gamiNG kEyboARd,619.95
5717,ca-2016-124107,09/10/2016,12/10/2016,sECONd CLass,bm-11650,BriaN mOss,CORPorATe,UnITed sTAtes,ANn ArbOr,micHIgaN,48104.0,ceNTral,TeC-ph-10003875,TEChNoLogy,pHOnES,KLD oSCAr ii StYLE SNAp-On uLTRa THIN sIDe Flip SyNtHETic LeATHer covER CaSE foR HTc oNE htC M7,29.16
5718,ca-2016-124107,09/10/2016,12/10/2016,SeCoND ClASs,BM-11650,BRiAN Moss,CorPORATe,UNited sTaTES,Ann ArBOR,mICHIGAN,48104.0,CENTrAl,oFF-en-10003286,oFFiCe supPlIeS,eNvelOPES,StAPlE ENVelOpE, 57.96 
5719,ca-2016-124107,09/10/2016,12/10/2016,secOnd ClasS,bm-11650,brian MoSs,cORPOrATE,UnIteD sTAtEs,aNn ArbOR,micHiGan,48104.0,cENtraL,OfF-AP-10003971,oFFIcE sUPPlies,APpliaNcEs,BElkiN 6 OUTlet mEtaLlIc suRGe strip,29.403
5720,ca-2018-126550,29/03/2018,02/04/2018,seCOnD cLasS,rd-19720,rOger deMIR,COnsUMEr,uNIted States,LaFAyETtE,INdiANA,47905.0,CeNTrAL,ofF-St-10001031,ofFIce sUPPLIEs,sToRAgE,AdJUSTAbLe pErSOnAl FIlE TOTe,81.4
5721,Ca-2016-138674,14/11/2016,17/11/2016,fIrst cLASs,kb-16585,Ken Black,COrpORate,UniteD stAtes,springfield,OREgOn,97477.0,wEST,Off-fa-10000304,ofFICe SuPPlieS,fASteners,AdvANTus Push pIns,8.72
5722,Ca-2016-138674,14/11/2016,17/11/2016,fIrST cLaSs,kB-16585,kEn BlAcK,corporatE,uNiTED StAtEs,sprIngFIEld,OReGON,97477.0,wESt,Tec-Ac-10000358,TecHnOlOGY,aCCesSorIEs,iMatiON secuRE DRive + HArDWARE ENcrypTEd UsB flASh dRive - 16 gb,91.176
5723,CA-2016-138674,14/11/2016,17/11/2016,FIrst CLaSS,KB-16585,keN BLaCk,CORPOraTE,UniTEd statES,SpRINgFIeLd,OreGON,97477.0,wEsT,TeC-AC-10002800,TECHNOlogy,AccEssOrIEs,pLANTRoNICs AuDIo 478 Stereo USb Headset, 159.968 
5724,cA-2017-165820,26/09/2017,30/09/2017,StandARd claSs,dw-13585,dorothY waRdle,CoRPoRATe,uNIted states,San FraNciSco,CAlifoRnIa,94109.0,wEsT,OFF-PA-10004735,oFfICe SuPPLiEs,PAPEr,xerox 1905, 12.96 
5725,ca-2015-103191,22/09/2015,27/09/2015,StanDArd clASs,vG-21805,vIvEk GRaDY,CORPoRAtE,unitEd sTaTEs,CHicagO,IlliNOIS,60653.0,CeNtRaL,ofF-St-10002574,OFFICE suPPLIes,sTorAgE,"safco cOMmERCiAl wirE SHELVINg, BlACK",331.536
5726,Ca-2016-103933,25/09/2016,27/09/2016,firsT CLAss,DR-12880,DaN rEIchenbacH,cOrPoRATe,UNItEd statEs,new york ciTY,NEW YORK,10011.0,eAst,Tec-AC-10004171,technolOgY,accEsSoRIES,RaZEr kRAkeN 7.1 SurrouNd SOUnd OveR EaR USB gaMINg HeaDsEt,899.91
5727,ca-2016-110548,04/05/2016,08/05/2016,STANdaRD Class,ah-10690,anNa hÄberLin,cORpORAte,UNIted STAtEs,HoUStoN,texAs,77095.0,CeNtrAl,TEc-PH-10002922,TeChNOloGy,PHONes,sHorETel shorepHONE IP 230 VOIp PhoNE,946.344
5728,ca-2018-117324,08/12/2018,13/12/2018,STANdarD class,Jp-15520,jereMY pISteK,CONsUMeR,UnItED STAtes,maDisOn,WIsCoNsIn,53711.0,ceNtrAl,tec-Ac-10003023,teChNolOGy,aCcESSorIes,LoGitEch G105 GaMInG KEYBOaRD,178.11
5729,CA-2018-117324,08/12/2018,13/12/2018,StAnDaRd CLASs,jP-15520,JERemY Pistek,CONsUMER,UNItEd StAtES,MADISON,wiSCONsin,53711.0,cENTral,OFf-Ap-10003590,OfFIcE SUPPlieS,ApPLiaNcES,HOover windtuNneL pLus CANIStEr vACUum,1089.75
5730,cA-2018-117324,08/12/2018,13/12/2018,StaNdard CLaSS,JP-15520,JereMy pistek,cOnsUMER,UnItEd StATEs,mADISOn,wiscoNSIN,53711.0,CeNtrAl,oFf-la-10003510,offiCe sUPPliEs,LABELS,"AVeRY 4027 fILe FOlDeR laBELs For DOT MaTRIX prInTerS, 5000 lAbeLS per BOx, WhitE",61.06
5731,CA-2018-117324,08/12/2018,13/12/2018,STanDaRD clASS,JP-15520,jErEmy PiStEk,coNSumER,UNItED sTaTES,mAdIsoN,WIsCONsin,53711.0,cenTral,fUR-BO-10003159,fuRniTure,bOOkCaSes,"saudeR caMdEN COUnty cOlLECTiOn lIBRarieS, PLAnkED CHerry fINISh",459.92
5732,Ca-2018-117324,08/12/2018,13/12/2018,STANDarD clAsS,jp-15520,jerEMy piSTek,conSUmeR,unitEd StaTes,MAdiSOn,WISConSIN,53711.0,ceNtRal,OFF-pA-10002713,oFfiCE sUPPLIeS,paPeR,"AdaMs phONE meSSAGe bOOk, 200 mESSage cAPAcItY, 8 1/16” x 11”",27.52
5733,ca-2018-143574,29/06/2018,02/07/2018,fIrST cLaSS,dr-12880,dAN ReIchENbach,CoRPoRate,UniteD stAtEs,mIlfORd,ConnEctIcuT,6460.0,eASt,fUr-BO-10002598,fURNiturE,BOOkCasES,"hON meTAl boOkcases, PUtTY",638.82
5734,CA-2018-143574,29/06/2018,02/07/2018,fIRST Class,dR-12880,dAn rEiCheNbach,CORPORate,UniTEd sTateS,MILFoRd,CONnEctiCuT,6460.0,EaST,ofF-su-10002537,OFfICE SuPpLIeS,suppliEs,acME bOx cUtteR scISSORS, 30.69 
5735,Ca-2018-143574,29/06/2018,02/07/2018,FIrsT CLASs,DR-12880,dAn reiCHeNBACH,corpoRatE,UnItED StaTES,miLfOrd,COnNecTICUT,6460.0,EAsT,fUR-fu-10003976,furNITUrE,fURnIShiNgS,"dAx ExECUtivE sOlid WOod doCumEnt fRaME, DEsKtOp or HAng, MAhOGanY, 5 x 7",25.16
5736,Ca-2015-111773,29/06/2015,03/07/2015,StAnDArD ClAss,jk-15625,JIM kARLsSoN,COnsumEr,UNItED sTatES,NeW YoRk CITY,new YOrK,10024.0,EaSt,OFf-bi-10000174,oFfiCe suPPlIES,biNDers,"wIlson JoNes clIP & CARRy folDer bINDer tool fOR RINg BINDeRS, CLeAr", 13.92 
5737,ca-2015-148614,20/01/2015,25/01/2015,sTanDArD cLaSs,MV-17485,MaRk van HUfF,CONSUMer,uNiTEd STatES,lOs angElES,cAliFORNiA,90049.0,wEsT,oFF-pA-10002893,oFFIce sUPpliES,PAPER,"wiRebOuND sERvICe cAll bOOkS, 5 1/2"" X 4""",19.36
5738,ca-2015-148614,20/01/2015,25/01/2015,stANDARd CLASS,mV-17485,mArK vAN hufF,consuMEr,UniTeD StAtEs,los aNGEles,caLiFOrnia,90049.0,WesT,FuR-Fu-10003194,fURNITuRe,FuRNIShinGs,"eLDOn expReSSionS DEsK AccEsSORY, WoOD peNCIL holDER, oak", 19.3 
5739,cA-2017-156139,31/12/2017,06/01/2018,STAnDARD cLaSS,bP-11155,Becky Pak,CONsuMEr,uNITed stAtEs,saN fraNcISCO,cAlIforNiA,94109.0,West,OFf-bi-10004233,OffIcE suPpLIEs,bINdERs,"gbc PrE-punChEd BinDiNG pAPEr, pLAStic, wHiTE, 8-1/2"" X 11""", 38.376 
5740,us-2018-147886,28/03/2018,31/03/2018,FIrsT cLasS,DH-13075,dAvE halLSTeN,CoRpOraTe,UnITEd staTes,faIRfIELd,CALIFOrnIA,94533.0,WEST,oFF-PA-10000232,ofFICE suPPLiEs,PaPEr,xERox 1975, 12.96 
5741,us-2018-147886,28/03/2018,31/03/2018,fIrST clAss,DH-13075,davE hAllsTEn,corPorAte,UNiTED STAtes,faiRFielD,CaLifoRNia,94533.0,west,fuR-Fu-10001095,FUrniturE,FurnishiNgs,Dax bLAck chErRY wOOd-tone postER fRaME,26.48
5742,Us-2018-147886,28/03/2018,31/03/2018,first CLaSS,dh-13075,davE HAlLSten,CoRporAte,UNiteD sTateS,fAiRFIeLD,cAlIfoRnia,94533.0,WEst,Tec-ma-10004679,TECHnology,machInES,stARTech.cOM 10/100 VDsl2 eTheRnET ExTendER KIT, 532.72 
5743,us-2018-147886,28/03/2018,31/03/2018,FIRsT CLasS,dH-13075,Dave HaLLstEN,COrPORaTe,uNIted STatES,fAIRfIELD,CaLIfOrnia,94533.0,WeSt,OFF-Pa-10003651,oFFICe SuPplies,PapER,xeROX 1968,26.72
5744,uS-2018-147886,28/03/2018,31/03/2018,FIrsT ClAsS,Dh-13075,daVe hAlLsTeN,cOrPoRate,uNIted StaTES,FaIrfieLD,CALIfoRNia,94533.0,WESt,OfF-pa-10000743,ofFIce suPPLIES,PAPer,xeRoX 1977, 20.04 
5745,us-2018-147886,28/03/2018,31/03/2018,firSt cLaSS,dH-13075,dAve HALlSteN,corPorATE,UNITeD StAteS,FAirFIELd,CALIFoRnia,94533.0,WEST,Off-st-10002743,OffiCE SupplieS,sToRaGe,Safco BOLtlESS StEEL ShElvinG,795.48
5746,US-2018-147886,28/03/2018,31/03/2018,FIrsT CLass,dh-13075,dAVE HalLsten,COrPORatE,UNIted staTeS,FairfiELD,CalifoRNIa,94533.0,wEst,fuR-FU-10003829,FUrnItURE,FURNishINgS,sTACkablE TrAYS,21.56
5747,CA-2017-113733,08/12/2017,12/12/2017,STANdARD ClaSs,lh-16900,LEnA HErNAndeZ,coNSuMEr,UNITEd sTaTes,GreenVilLE,noRTH carOlina,27834.0,SOuth,tec-pH-10002496,teChnolOGy,phonES,CIsCO SPa301,249.584
5748,cA-2017-113733,08/12/2017,12/12/2017,sTanDArD CLAsS,LH-16900,lEnA hErNaNDEz,cONSUmer,uNIted stAtEs,GrEENville,nORTH cAroLInA,27834.0,souTh,tec-AC-10002473,TeChNologY,acceSSORiES,maXelL 4.7gb dvD-r, 68.112 
5749,cA-2017-113733,08/12/2017,12/12/2017,stANDArd CLAsS,lH-16900,LeNa heRnaNdez,cOnSumer,UNITED STateS,GreEnvILlE,nOrtH cAROliNA,27834.0,South,tEc-aC-10004877,tECHnoLogy,accessorIEs,IMAtiON 30456 usB FLash DRIVE 8gB, 16.56 
5750,cA-2018-104913,18/11/2018,22/11/2018,STAndArD ClASs,Dk-13090,davE kIpp,COnSuMer,UNited statES,lOnG bEacH,NeW YoRk,11561.0,eAsT,TEC-pH-10000923,TEChNOLOgY,PhoNeS,"belKin sPorTFit ArmbANd FoR IPHOnE 5S/5C, FUCHSIA", 74.95 
5751,Ca-2015-145800,30/05/2015,05/06/2015,staNdARD ClAsS,ss-20410,sHAhID SHariARi,consumER,UnitED staTes,bUffalO GroVe,iLliNOis,60089.0,CenTrAl,Fur-Ta-10001539,FURniTURE,tABLEs,cHrOmcrAFt rectaNgULar CoNfEReNce TABLeS, 355.455 
5752,cA-2017-125850,22/01/2017,28/01/2017,StANdARd cLASS,FP-14320,frAnk pReIS,COnsuMEr,unIted STatEs,SAN DiEGO,calIfoRNIA,92037.0,wESt,oFF-lA-10003498,OFFICe sUppLIeS,labels,avery 475,44.4
5753,cA-2017-125850,22/01/2017,28/01/2017,sTANdaRD CLaSS,fP-14320,frAnk PrEiS,consumEr,UNITEd StAtes,saN DiEgO,CAlIForNIA,92037.0,wEst,oFf-la-10004484,OffIce SuPPlIES,LABeLs,AverY 476,20.65
5754,CA-2017-118514,03/02/2017,10/02/2017,StANdard CLaSS,lc-17050,LiZ cArLISLe,CONsUmEr,unITEd sTATeS,RiChMoNd,kENtuCkY,40475.0,SOUTh,FUR-Ch-10000015,FUrniTUrE,CHAiRs,hOn mULtiPUrPOSe stACKiNG ARm chAiRS, 866.4 
5755,ca-2016-150749,29/03/2016,03/04/2016,secoND cLASS,aS-10240,aLAn ShONeLy,cOnSUMer,united STates,SPrIngfIElD,vIrGinIa,22153.0,sOUth,off-AR-10003732,offiCe SUPPliEs,ART,NeWeLl 333,5.56
5756,CA-2015-163748,14/10/2015,18/10/2015,StANDArD cLAss,HG-15025,hunter glantZ,CONSumer,united staTeS,FOrt WoRtH,TExas,76106.0,CENtRal,OfF-Ap-10004052,OffICe sUPplIEs,applIANCes,"hOover REpLAcEmeNt bEltS for SOFT GUard & COmmercial ltWeighT uPRiGHT vacS, 2/pk",3.16
5757,ca-2015-163748,14/10/2015,18/10/2015,STaNdARd clAsS,HG-15025,hunteR GlaNTZ,CoNSumER,UNItEd sTaTes,fOrT woRTH,TEXas,76106.0,CEntRAL,tec-cO-10002095,tEchNOLOGy,coPieRS,HEwlett PaCkARd 610 CoLOR diGital COpiER / pRiNtEr, 1999.96 
5758,cA-2016-119634,11/08/2016,16/08/2016,sTAnDArd clASS,Bw-11065,baRrY wEIRiCh,cONsuMER,uNITED stateS,RAleIGH,North cARoLIna,27604.0,south,fUr-fU-10004270,FuRNiturE,fUrnishINgS,"EXECUTIVE IMPreSsioNs 13"" clAIrmOnT wAll ClocK",46.152
5759,CA-2016-149300,22/11/2016,23/11/2016,fIRsT CLaSS,bh-11710,BrosINA HofFman,conSUMEr,UnIted sTaTEs,HiaLEAH,FlOrida,33012.0,sOutH,tEc-mA-10000423,tECHnoLOgy,MAchINeS,teXas InSTrUMENts ti-34 SCIentiFic calCULATOr, 32.985 
5760,uS-2017-111528,30/12/2017,30/12/2017,SAME DAy,JP-16135,jUlIe PREsCott,hoMe oFfiCE,UnITed StaTeS,LOS anGeLES,CalifOrnia,90032.0,WeSt,oFF-ST-10001526,OFFIcE SuPpLiEs,sTorAge,iCEberg mOBILe mEGa daTa/pRIntEr CaRt, 481.32 
5761,us-2017-111528,30/12/2017,30/12/2017,samE daY,jp-16135,jULiE pRescOTt,hOme oFfice,uNITeD STateS,Los aNGeLEs,cAlifOrnia,90032.0,wesT,Off-bI-10002194,oFfice sUppLIEs,biNdErs,caRdinAl hOLD-iT CD PockeT,6.384
5762,CA-2018-158169,12/08/2018,15/08/2018,fIRST cLAss,Jm-16195,jUsTIN mackendRiCk,COnSUmEr,uNITeD sTAtEs,LakE foResT,CalIFOrNIA,92630.0,wEst,oFf-aP-10000828,OfFIce SUppliES,ApPliANCeS,avAntI 4.4 cU. Ft. rEFriGEraTOR, 542.94 
5763,CA-2018-158169,12/08/2018,15/08/2018,FirsT cLass,jM-16195,JUstIn mackeNdRiCk,CoNsumEr,uNiTED STATEs,lAke foreSt,CALiFORnIA,92630.0,wesT,fuR-fu-10001473,FURNiturE,fUrNiShinGs,dax WOOD docuMeNt FRAme,54.92
5764,CA-2016-162047,03/11/2016,05/11/2016,fiRst clAss,fh-14365,fReD hOpkinS,COrpoRaTe,uNITED sTaTEs,long beAcH,NeW yOrk,11561.0,eAsT,FUr-cH-10004983,furNiTuRe,chaiRs,ofFice STAr - mid bacK duAl FUnCTION ERgonoMic High bAck CHAir WIth 2-WAy AdJuSTable Arms,1448.82
